@relation Dry_bean

@attribute ﻿Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
78569,1157.905,411.014921,244.280648,1.682552,0.804217,80496,316.286512,0.669573,0.976061,0.736402,0.769526,0.005231,0.001132,0.59217,0.996356,BARBUNYA
78630,1108.853,412.014975,244.017736,1.688463,0.805751,79898,316.409269,0.805635,0.98413,0.803619,0.767956,0.00524,0.001124,0.589756,0.995781,BARBUNYA
78657,1149.889,399.283371,251.590254,1.587038,0.77651,80316,316.463589,0.785094,0.979344,0.747542,0.792579,0.005076,0.001236,0.628181,0.996948,BARBUNYA
78661,1110.302,373.663049,268.556025,1.391378,0.695308,80166,316.471635,0.767245,0.981226,0.801839,0.846944,0.00475,0.001508,0.717314,0.998055,BARBUNYA
78739,1122.368,394.83956,254.736963,1.549989,0.764043,80486,316.628502,0.716591,0.978294,0.785469,0.801917,0.005015,0.001279,0.643071,0.996753,BARBUNYA
78753,1088.013,376.492347,267.143675,1.409325,0.704646,79877,316.65665,0.741051,0.985928,0.836005,0.841071,0.004781,0.001476,0.7074,0.996956,BARBUNYA
78761,1082.774,415.085633,242.199547,1.713817,0.812118,79766,316.672733,0.745102,0.987401,0.8442,0.762909,0.00527,0.001101,0.582031,0.997494,BARBUNYA
78791,1164.715,414.611397,243.358751,1.703704,0.809619,80403,316.733037,0.807897,0.979951,0.729873,0.763927,0.005262,0.001105,0.583585,0.994257,BARBUNYA
78823,1085.724,413.46675,243.760686,1.696199,0.807729,79895,316.797349,0.751124,0.986582,0.84028,0.766198,0.005246,0.001115,0.587059,0.99577,BARBUNYA
78848,1088.405,388.645864,259.122237,1.499855,0.745298,79719,316.847584,0.734577,0.989074,0.836411,0.81526,0.004929,0.001343,0.66465,0.996878,BARBUNYA
78863,1118.732,399.79211,252.022844,1.586333,0.776283,80572,316.877721,0.687247,0.978789,0.791828,0.792606,0.005069,0.001234,0.628225,0.996573,BARBUNYA
78876,1091.875,369.75215,272.868388,1.355057,0.674826,80115,316.903838,0.817809,0.984535,0.831398,0.857071,0.004688,0.00156,0.734571,0.995385,BARBUNYA
78894,1120.043,378.942412,266.201561,1.423517,0.711698,80427,316.939995,0.733843,0.980939,0.790286,0.83638,0.004803,0.00145,0.699532,0.995796,BARBUNYA
78962,1104.024,428.486507,235.197309,1.821817,0.835886,79957,317.076554,0.7772,0.987556,0.814087,0.739992,0.005426,0.001004,0.547588,0.997605,BARBUNYA
78989,1077.94,382.098334,263.828305,1.448284,0.723359,80060,317.130759,0.784399,0.986623,0.854255,0.829972,0.004837,0.001416,0.688853,0.997655,BARBUNYA
79019,1147.917,391.157373,258.324198,1.514211,0.750905,80416,317.190976,0.700449,0.982628,0.753564,0.810904,0.00495,0.00132,0.657565,0.995692,BARBUNYA
79035,1077.848,392.822264,257.47706,1.525659,0.755235,80061,317.223088,0.798817,0.987185,0.854898,0.807549,0.00497,0.001304,0.652135,0.994936,BARBUNYA
79038,1121.923,414.329335,244.239653,1.696405,0.807782,80260,317.229108,0.704891,0.984774,0.789078,0.765645,0.005242,0.001111,0.586212,0.994453,BARBUNYA
79044,1091.785,405.455752,248.506119,1.631573,0.790156,79952,317.241149,0.791247,0.988643,0.833306,0.782431,0.005129,0.001186,0.612198,0.998846,BARBUNYA
79102,1091.847,414.225076,243.917274,1.69822,0.808241,80113,317.357518,0.683871,0.98738,0.833823,0.766148,0.005237,0.001113,0.586982,0.996824,BARBUNYA
79140,1105.067,382.072161,264.96783,1.441957,0.720455,80482,317.433737,0.75573,0.983325,0.814383,0.830821,0.004828,0.001419,0.690264,0.995331,BARBUNYA
79165,1121.15,403.809032,250.752521,1.610389,0.783836,80401,317.483871,0.786866,0.984627,0.791436,0.786223,0.005101,0.001202,0.618146,0.995456,BARBUNYA
79180,1108.719,380.745877,267.295344,1.424439,0.712147,80955,317.513948,0.70448,0.978074,0.809436,0.833926,0.004809,0.001435,0.695433,0.990602,BARBUNYA
79223,1179.638,390.452283,258.833986,1.508505,0.748701,80831,317.600152,0.721107,0.980107,0.715424,0.813416,0.004929,0.001331,0.661646,0.998096,BARBUNYA
79278,1088.437,420.045286,241.178136,1.741639,0.818735,80286,317.710378,0.757568,0.987445,0.840922,0.756372,0.005298,0.00107,0.572098,0.996389,BARBUNYA
79328,1104.444,391.253631,260.397062,1.502527,0.746357,80574,317.810551,0.812246,0.984536,0.817239,0.812288,0.004932,0.001324,0.659811,0.991385,BARBUNYA
79332,1203.338,399.210189,254.671008,1.567553,0.770088,81293,317.818564,0.77342,0.975877,0.688467,0.796118,0.005032,0.001247,0.633804,0.993522,BARBUNYA
79395,1108.267,392.840166,258.901632,1.517334,0.752098,80739,317.944734,0.747599,0.983354,0.812296,0.809349,0.004948,0.00131,0.655046,0.993923,BARBUNYA
79420,1178.357,399.086514,253.970182,1.571391,0.771377,80997,317.994787,0.717305,0.98053,0.718763,0.796807,0.005025,0.001249,0.634901,0.997678,BARBUNYA
79453,1159.254,404.925432,250.16974,1.618603,0.786322,80866,318.060846,0.727245,0.982527,0.742956,0.78548,0.005096,0.001197,0.616979,0.998644,BARBUNYA
79456,1147.524,390.526008,260.88315,1.496938,0.744134,81544,318.06685,0.73739,0.974394,0.758251,0.814458,0.004915,0.001334,0.663341,0.992981,BARBUNYA
79500,1114.478,384.103818,264.49017,1.452242,0.725151,80894,318.154905,0.784209,0.982768,0.804329,0.828304,0.004831,0.001403,0.686088,0.996366,BARBUNYA
79508,1120.351,410.471774,248.306459,1.653085,0.796279,80728,318.170913,0.706889,0.984888,0.795999,0.775135,0.005163,0.00115,0.600834,0.99323,BARBUNYA
79519,1135.829,415.924522,243.97465,1.704786,0.809888,80702,318.192922,0.811336,0.985341,0.77456,0.765026,0.005231,0.001105,0.585264,0.99775,BARBUNYA
79544,1088.996,393.179191,258.768051,1.519427,0.752893,80500,318.242936,0.828583,0.988124,0.842878,0.809409,0.004943,0.001309,0.655144,0.995443,BARBUNYA
79569,1096.596,371.670399,273.074172,1.36106,0.678369,80807,318.292943,0.794173,0.98468,0.831497,0.856385,0.004671,0.00155,0.733395,0.998195,BARBUNYA
79613,1131.686,407.178258,249.718131,1.630551,0.789858,80930,318.380935,0.77932,0.983727,0.781164,0.78192,0.005114,0.001179,0.611399,0.996918,BARBUNYA
79639,1109.573,386.125151,263.568166,1.464992,0.730794,81007,318.432919,0.760872,0.983113,0.812875,0.824688,0.004848,0.001383,0.680111,0.996357,BARBUNYA
79669,1142.445,399.232278,255.972517,1.559669,0.767406,81174,318.49289,0.771837,0.98146,0.767059,0.797763,0.005011,0.001252,0.636426,0.992614,BARBUNYA
79701,1082.378,384.951729,264.539064,1.455179,0.726468,80706,318.556847,0.819413,0.987547,0.854901,0.827524,0.00483,0.001397,0.684796,0.996501,BARBUNYA
79755,1101.326,394.753594,258.281084,1.528388,0.756249,81023,318.664745,0.805021,0.98435,0.826297,0.80725,0.00495,0.001297,0.651652,0.995977,BARBUNYA
79790,1160.791,425.160478,239.517209,1.775073,0.826213,81401,318.73466,0.680529,0.980209,0.744132,0.749681,0.005328,0.001038,0.562021,0.997629,BARBUNYA
79814,1075.684,380.940448,267.549826,1.423811,0.711841,80880,318.782592,0.789956,0.98682,0.866801,0.836831,0.004773,0.001444,0.700285,0.997074,BARBUNYA
79821,1153.44,399.72727,254.819104,1.568671,0.770465,81088,318.796571,0.718138,0.984375,0.75394,0.797535,0.005008,0.00125,0.636062,0.997772,BARBUNYA
79828,1120.981,352.089963,289.499747,1.216201,0.569152,81337,318.810549,0.730323,0.981448,0.798305,0.90548,0.004411,0.001829,0.819895,0.997157,BARBUNYA
79874,1093.895,382.913187,270.423338,1.415977,0.707986,81979,318.902392,0.760755,0.974323,0.838811,0.832832,0.004794,0.001423,0.693609,0.982135,BARBUNYA
79877,1106.017,363.833007,280.253937,1.298226,0.637704,81101,318.90838,0.77944,0.984908,0.820556,0.876524,0.004555,0.001659,0.768294,0.99742,BARBUNYA
79893,1115.52,410.743301,248.933855,1.65001,0.795421,81400,318.940319,0.768394,0.981486,0.806796,0.776495,0.005141,0.001153,0.602945,0.994866,BARBUNYA
79992,1119.069,402.486441,253.828126,1.585665,0.776067,81244,319.137866,0.715108,0.98459,0.80268,0.792916,0.005032,0.001227,0.628715,0.996932,BARBUNYA
80021,1134.74,370.51982,275.612844,1.344349,0.668342,81760,319.195711,0.760107,0.97873,0.780946,0.861481,0.00463,0.001573,0.742149,0.997707,BARBUNYA
80033,1100.196,395.710111,258.413187,1.531308,0.757326,81267,319.219643,0.80065,0.984815,0.830881,0.806701,0.004944,0.001292,0.650766,0.996523,BARBUNYA
80035,1129.156,385.280099,265.556875,1.450838,0.724517,81623,319.223632,0.80083,0.980545,0.788827,0.828549,0.004814,0.001399,0.686494,0.995992,BARBUNYA
80050,1078.541,403.006129,253.685414,1.588606,0.777014,80805,319.253544,0.807998,0.990657,0.864765,0.79218,0.005034,0.001223,0.62755,0.996929,BARBUNYA
80058,1124.684,404.421233,253.245847,1.596951,0.779668,81137,319.269497,0.729059,0.986702,0.795341,0.789448,0.005052,0.00121,0.623228,0.995265,BARBUNYA
80107,1128.926,393.662563,260.423834,1.511623,0.749909,81661,319.367187,0.705459,0.98097,0.789859,0.811271,0.004914,0.001313,0.658161,0.994892,BARBUNYA
80180,1079.668,369.824882,277.441915,1.332981,0.661213,81244,319.512671,0.811325,0.986904,0.864362,0.863957,0.004612,0.001585,0.746421,0.994965,BARBUNYA
80217,1194.35,398.653515,257.759731,1.546609,0.76285,81872,319.586384,0.751011,0.979786,0.706664,0.801665,0.00497,0.001266,0.642666,0.993953,BARBUNYA
80219,1123.513,394.265735,261.41406,1.508204,0.748584,81677,319.590368,0.795713,0.982149,0.798603,0.810596,0.004915,0.001309,0.657066,0.99099,BARBUNYA
80286,1211.485,411.501551,249.226381,1.651116,0.79573,81587,319.723803,0.779045,0.984054,0.687406,0.776969,0.005125,0.001152,0.60368,0.996746,BARBUNYA
80305,1140.603,378.824556,270.571108,1.400092,0.699902,81847,319.761633,0.751392,0.98116,0.775681,0.844089,0.004717,0.001477,0.712486,0.997547,BARBUNYA
80324,1099.039,404.783023,254.228339,1.592203,0.778164,81394,319.799458,0.779224,0.986854,0.835659,0.790052,0.005039,0.001211,0.624181,0.993823,BARBUNYA
80378,1110.875,412.633194,248.608977,1.659768,0.798123,81448,319.906937,0.711833,0.986863,0.818496,0.775282,0.005134,0.001144,0.601062,0.997623,BARBUNYA
80390,1137.745,427.364382,240.146577,1.779598,0.827188,81621,319.930816,0.66971,0.984918,0.780409,0.748614,0.005316,0.00103,0.560422,0.997327,BARBUNYA
80391,1097.037,396.483812,259.699313,1.526703,0.755624,81413,319.932806,0.741744,0.987447,0.839411,0.806925,0.004932,0.00129,0.651128,0.99408,BARBUNYA
80410,1233.037,404.078675,255.83869,1.579428,0.774037,82818,319.970611,0.681221,0.970924,0.664611,0.791852,0.005025,0.001219,0.62703,0.990348,BARBUNYA
80420,1161.915,413.432504,248.223495,1.665566,0.799702,82080,319.990506,0.679734,0.979776,0.748558,0.773985,0.005141,0.001138,0.599053,0.997761,BARBUNYA
80434,1189.016,418.65759,245.509637,1.705259,0.810006,82457,320.018358,0.715478,0.975466,0.714947,0.764392,0.005205,0.001096,0.584295,0.996374,BARBUNYA
80451,1122.763,414.439098,248.194622,1.669815,0.800847,81753,320.052175,0.814809,0.984074,0.801983,0.772254,0.005151,0.00113,0.596376,0.995838,BARBUNYA
80479,1088.685,416.959756,246.645757,1.690521,0.80628,81340,320.107865,0.789072,0.989415,0.853273,0.767719,0.005181,0.00111,0.589392,0.99638,BARBUNYA
80590,1134.764,400.653334,257.541435,1.555685,0.766031,82249,320.328542,0.795911,0.97983,0.786466,0.799515,0.004972,0.001253,0.639225,0.994433,BARBUNYA
80609,1116.248,416.612917,247.140522,1.685733,0.805045,81672,320.3663,0.822457,0.986985,0.812965,0.768978,0.005168,0.001115,0.591328,0.99682,BARBUNYA
80621,1149.201,414.210922,248.710277,1.665435,0.799667,81780,320.390146,0.797501,0.985828,0.767125,0.773495,0.005138,0.001134,0.598295,0.996421,BARBUNYA
80641,1131.43,373.936492,275.713015,1.356253,0.675537,82437,320.429883,0.733834,0.978214,0.791608,0.85691,0.004637,0.001542,0.734295,0.995889,BARBUNYA
80677,1122.027,362.299052,285.445525,1.269241,0.615838,82097,320.501399,0.733861,0.982703,0.805291,0.884632,0.004491,0.001696,0.782574,0.993275,BARBUNYA
80724,1071.17,416.30126,247.544811,1.681721,0.804,81330,320.594743,0.799723,0.992549,0.884088,0.770103,0.005157,0.001119,0.593058,0.997358,BARBUNYA
80759,1236.831,415.854433,248.171544,1.675673,0.802409,82623,320.664236,0.78934,0.97744,0.663407,0.771097,0.005149,0.001123,0.594591,0.99634,BARBUNYA
80784,1264.547,394.395751,261.848459,1.506198,0.747801,82343,320.713865,0.696672,0.981067,0.634841,0.813178,0.004882,0.001317,0.661258,0.995986,BARBUNYA
80789,1130.935,383.968924,268.68706,1.429056,0.714376,82025,320.72379,0.783295,0.984931,0.793756,0.835286,0.004753,0.001427,0.697702,0.997056,BARBUNYA
80886,1136.801,391.65449,263.801128,1.484658,0.739136,82299,320.916272,0.719492,0.982831,0.786528,0.819386,0.004842,0.001346,0.671394,0.99679,BARBUNYA
80933,1114.025,377.112548,274.979671,1.37142,0.684331,82222,321.009495,0.717396,0.984323,0.819494,0.85123,0.00466,0.001509,0.724592,0.99372,BARBUNYA
80951,1107.182,395.53882,261.61346,1.511921,0.750024,82239,321.045191,0.779927,0.984338,0.829839,0.811665,0.004886,0.001308,0.658801,0.996055,BARBUNYA
81010,1102.058,399.308865,259.756519,1.537243,0.759493,82215,321.162164,0.751847,0.985343,0.838184,0.804295,0.004929,0.001272,0.646891,0.994428,BARBUNYA
81020,1107.628,381.551458,271.338211,1.406184,0.703046,82059,321.181986,0.804025,0.987338,0.829878,0.841779,0.004709,0.001459,0.708592,0.99641,BARBUNYA
81061,1141.82,417.829551,248.466274,1.681635,0.803978,82201,321.263242,0.749136,0.986132,0.781316,0.768886,0.005155,0.001111,0.591185,0.994158,BARBUNYA
81085,1135.253,411.897221,251.340592,1.638801,0.792246,82646,321.310797,0.767327,0.981112,0.790615,0.780075,0.00508,0.00116,0.608517,0.997239,BARBUNYA
81090,1113.605,394.623288,263.271023,1.498924,0.744928,82557,321.320704,0.7065,0.98223,0.821703,0.814247,0.004866,0.00132,0.662998,0.993783,BARBUNYA
81139,1149.98,439.393861,235.626983,1.864786,0.844056,82672,321.417771,0.767599,0.981457,0.771008,0.731503,0.005415,0.000956,0.535096,0.99784,BARBUNYA
81172,1125.616,404.016421,256.295261,1.576371,0.773031,82356,321.483126,0.768966,0.985623,0.805074,0.795718,0.004977,0.001231,0.633167,0.998106,BARBUNYA
81240,1136.169,391.150406,267.312789,1.463269,0.730043,82832,321.617755,0.721787,0.98078,0.79085,0.822236,0.004815,0.001357,0.676071,0.989274,BARBUNYA
81338,1134.946,370.539639,280.276974,1.322048,0.654107,82905,321.811681,0.761849,0.981099,0.793511,0.868495,0.004556,0.001599,0.754283,0.997198,BARBUNYA
81411,1150.387,397.071487,262.387262,1.513303,0.750557,82770,321.95606,0.725841,0.983581,0.773045,0.810826,0.004877,0.0013,0.65744,0.994905,BARBUNYA
81515,1194.963,416.041607,251.256425,1.655845,0.797044,83485,322.161639,0.730192,0.976403,0.717362,0.77435,0.005104,0.001132,0.599617,0.992873,BARBUNYA
81544,1086.127,370.854885,282.301102,1.313686,0.648497,82606,322.21894,0.827413,0.987144,0.868642,0.868855,0.004548,0.001599,0.754908,0.991712,BARBUNYA
81568,1133.606,392.550268,265.871001,1.476469,0.735715,82755,322.266354,0.796594,0.985656,0.797637,0.820956,0.004813,0.001348,0.673968,0.995093,BARBUNYA
81584,1103.915,381.611168,274.442138,1.390498,0.694837,82696,322.29796,0.763838,0.986553,0.841286,0.844572,0.004678,0.001468,0.713301,0.991844,BARBUNYA
81636,1137.112,397.234177,262.992086,1.510442,0.749453,83078,322.400657,0.790985,0.982643,0.793387,0.811614,0.004866,0.001302,0.658717,0.994953,BARBUNYA
81910,1132.599,411.396303,253.936618,1.620075,0.786763,83172,322.94125,0.719607,0.984827,0.802407,0.784988,0.005023,0.001176,0.616206,0.998301,BARBUNYA
81940,1222.335,396.793777,263.548622,1.505581,0.747559,84256,323.000384,0.722575,0.972512,0.689168,0.814026,0.004842,0.001312,0.662638,0.997655,BARBUNYA
81976,1180.158,408.061829,256.321836,1.59199,0.778097,83902,323.071331,0.714332,0.977045,0.739633,0.791722,0.004978,0.001206,0.626823,0.997896,BARBUNYA
81995,1186.252,409.047814,255.56148,1.600585,0.780808,83446,323.108769,0.767779,0.982612,0.732223,0.789905,0.004989,0.001198,0.623949,0.998684,BARBUNYA
81997,1141.172,407.55457,258.722127,1.57526,0.772663,83673,323.112709,0.822875,0.97997,0.791235,0.792808,0.00497,0.001211,0.628545,0.990122,BARBUNYA
82032,1144.548,420.129787,249.070457,1.686791,0.805319,83528,323.181662,0.755777,0.98209,0.78691,0.769242,0.005122,0.001106,0.591734,0.998131,BARBUNYA
82036,1144.187,415.215323,253.112084,1.640441,0.792715,83728,323.189541,0.701888,0.979792,0.787445,0.778366,0.005061,0.001146,0.605854,0.993867,BARBUNYA
82109,1153.754,390.637881,269.370477,1.450188,0.724223,83618,323.333304,0.717912,0.981954,0.775129,0.827706,0.004758,0.001377,0.685097,0.99352,BARBUNYA
82299,1145.17,421.062064,249.711195,1.686196,0.805165,83888,323.707184,0.770503,0.981058,0.788614,0.768787,0.005116,0.001102,0.591034,0.996599,BARBUNYA
82319,1166.127,391.422397,268.945248,1.455398,0.726565,83725,323.746515,0.690306,0.983207,0.760708,0.827103,0.004755,0.001373,0.684099,0.995636,BARBUNYA
82346,1149.477,388.135293,270.994159,1.432264,0.715908,83842,323.799604,0.770597,0.982157,0.783162,0.834244,0.004713,0.001408,0.695963,0.996804,BARBUNYA
82419,1136.792,388.496758,272.1325,1.427601,0.713676,83738,323.943097,0.709011,0.984248,0.801448,0.833837,0.004714,0.001406,0.695285,0.992589,BARBUNYA
82427,1206.126,429.824767,245.258328,1.752539,0.821228,84490,323.958818,0.690633,0.975583,0.712023,0.7537,0.005215,0.001038,0.568063,0.995553,BARBUNYA
82477,1259.908,416.742073,253.623875,1.64315,0.793487,85026,324.05706,0.685629,0.970021,0.652928,0.777596,0.005053,0.00114,0.604656,0.99354,BARBUNYA
82596,1180.392,436.684229,241.434869,1.808704,0.83326,84186,324.290754,0.657402,0.981113,0.744932,0.742621,0.005287,0.000992,0.551486,0.997474,BARBUNYA
82624,1160.196,418.828935,251.611312,1.664587,0.799437,84071,324.345717,0.707397,0.982788,0.771353,0.774411,0.005069,0.001125,0.599712,0.998273,BARBUNYA
82632,1104.57,384.835996,275.537308,1.396675,0.698114,83677,324.361419,0.764114,0.987512,0.851082,0.842856,0.004657,0.00145,0.710407,0.992207,BARBUNYA
82632,1101.047,385.523991,273.205502,1.411114,0.70555,83895,324.361419,0.760436,0.984945,0.856538,0.841352,0.004666,0.001442,0.707873,0.99889,BARBUNYA
82710,1143.233,409.441912,258.296242,1.585164,0.775905,83999,324.514472,0.701384,0.984655,0.79524,0.792578,0.00495,0.001205,0.628179,0.995767,BARBUNYA
82805,1130.202,394.804478,268.00197,1.47314,0.734303,84138,324.700786,0.724656,0.984157,0.814619,0.822434,0.004768,0.001346,0.676398,0.99643,BARBUNYA
82845,1137.84,404.109368,261.689249,1.544234,0.762006,84027,324.779202,0.757634,0.985933,0.804107,0.803691,0.004878,0.001255,0.64592,0.997451,BARBUNYA
82869,1142.012,420.498334,251.767342,1.670186,0.800947,83981,324.826242,0.687003,0.986759,0.798474,0.772479,0.005074,0.001115,0.596724,0.996641,BARBUNYA
82877,1162.581,391.817013,270.836144,1.446694,0.722634,84171,324.841921,0.825986,0.984627,0.770544,0.829065,0.004728,0.001378,0.687349,0.994384,BARBUNYA
82885,1156.62,412.903941,257.136799,1.605775,0.782419,84160,324.857599,0.810326,0.98485,0.778582,0.786763,0.004982,0.001177,0.618996,0.993969,BARBUNYA
82952,1154.249,404.452506,261.995814,1.543737,0.761828,84639,324.988872,0.708919,0.980068,0.782416,0.803528,0.004876,0.001254,0.645657,0.996724,BARBUNYA
82998,1186.993,392.13502,272.209547,1.440563,0.719808,84544,325.078968,0.787726,0.981714,0.740255,0.828998,0.004725,0.001376,0.687237,0.990008,BARBUNYA
83008,1139.263,414.104847,255.784557,1.61896,0.786429,84045,325.098551,0.800231,0.987661,0.803678,0.785063,0.004989,0.001169,0.616325,0.997804,BARBUNYA
83112,1139.537,393.345557,269.348653,1.460358,0.728765,84375,325.302144,0.747309,0.985031,0.804298,0.827014,0.004733,0.001366,0.683952,0.998814,BARBUNYA
83117,1110.906,379.36353,279.90348,1.355337,0.674993,84252,325.311929,0.759975,0.986529,0.84634,0.85752,0.004564,0.001522,0.735341,0.996635,BARBUNYA
83127,1093.874,410.119695,259.051529,1.583159,0.775255,83960,325.331498,0.695141,0.990079,0.873006,0.79326,0.004934,0.001205,0.629261,0.99622,BARBUNYA
83168,1154.625,400.255941,265.054216,1.510091,0.749317,84772,325.411718,0.713362,0.981079,0.783942,0.813009,0.004813,0.001297,0.660984,0.998146,BARBUNYA
83175,1111.879,400.187343,266.183376,1.503427,0.746713,84511,325.425413,0.802731,0.984191,0.845449,0.813183,0.004811,0.001298,0.661266,0.994165,BARBUNYA
83203,1124.194,368.133819,289.44559,1.271858,0.617907,84723,325.480184,0.809006,0.982059,0.827306,0.884136,0.004425,0.001668,0.781696,0.994206,BARBUNYA
83242,1136.826,401.034575,265.739899,1.509124,0.748942,84536,325.556456,0.70559,0.984693,0.809402,0.811791,0.004818,0.001291,0.659005,0.994521,BARBUNYA
83334,1157.753,413.455221,257.434702,1.606059,0.782507,84564,325.736311,0.78715,0.985455,0.781268,0.787839,0.004961,0.001179,0.620691,0.996866,BARBUNYA
83470,1156.057,416.94604,256.495605,1.625548,0.788389,84731,326.002001,0.814262,0.985118,0.784841,0.781881,0.004995,0.001152,0.611337,0.993758,BARBUNYA
83492,1168.303,425.038255,251.072027,1.692894,0.806888,85361,326.04496,0.670753,0.978105,0.768677,0.767096,0.005091,0.001087,0.588436,0.996159,BARBUNYA
83580,1218.142,400.899182,266.263598,1.505648,0.747585,85345,326.21674,0.797458,0.979319,0.70781,0.813713,0.004797,0.001297,0.662128,0.996932,BARBUNYA
